1667,484,4,60
1668,484,5,70
1669,484,1,100
1670,485,3,80
1671,485,6,190
1672,485,1,50
1673,485,2,30
1674,485,5,90
1675,486,3,60
1676,486,2,90
1677,487,5,70
1678,487,1,80
1679,488,2,120
1680,488,6,160
1681,488,4,100
1682,488,3,30
1683,489,1,60
1684,489,6,130
1685,489,3,110
1686,489,2,120
1687,489,5,60
1688,490,1,110
1689,490,5,80
1690,491,2,60
1691,491,1,80
1692,491,6,180
1693,491,4,100
1694,491,3,60
1695,491,5,70
1696,492,4,110
1697,492,3,100
1698,492,6,160
1699,493,4,30
1700,493,5,40
1701,493,2,30
1702,494,4,120
1703,494,5,30
1704,494,3,30
1705,494,2,110
1706,494,1,50
1707,495,4,110
1708,495,6,90
1709,495,5,40
1710,496,4,100
1711,496,2,110
1712,496,5,100
1713,497,6,80
1714,497,4,40
1715,498,5,30
1716,498,4,80
1717,498,1,80
1718,498,2,40
1719,498,3,60
1720,499,3,60
1721,499,2,30
1722,499,1,60
1723,499,5,80
1724,500,2,110
1725,500,3,80
1726,500,4,120
1727,501,3,20
1728,501,6,170
1729,501,4,110
1730,502,2,50
1731,502,3,100
1732,502,4,110
1733,502,6,70
1734,503,1,40
1735,503,4,50
1736,503,2,70
1737,504,5,50
1738,504,3,50
1739,505,6,110
1740,505,1,30
1741,505,5,90
1742,505,4,60
1743,505,2,120
1744,506,5,100
1745,506,1,30
1746,507,4,120
1747,507,5,20
1748,507,1,30
1749,508,5,40
1750,508,1,40
1751,508,4,30
1752,508,6,60
1753,509,5,40
1754,509,4,60
1755,509,3,90
1756,509,2,60
1757,509,1,90
1758,510,4,120
1759,510,2,90
1760,510,5,60
1761,511,6,170
1762,511,5,60
1763,511,2,100
1764,512,3,30
1765,512,6,130
1766,513,4,90
1767,513,1,40
1768,513,6,60
1769,513,5,90
1770,513,2,120
1771,514,6,120
1772,514,3,60
1773,514,2,90
1774,515,5,70
1775,515,6,180
1776,515,4,60
1777,515,1,90
1778,515,2,70
1779,515,3,80
1780,516,1,100
1781,516,6,100
1782,516,2,40
1783,517,6,180
1784,517,4,70
1785,517,3,80
1786,517,2,60
1787,518,4,120
1788,518,5,50
1789,518,3,50
1790,518,6,220
1791,519,2,50
1792,519,1,110
1793,519,3,80
1794,519,4,40
1795,519,5,90
1796,520,5,90
1797,520,1,70
1798,520,6,130
1799,521,1,40
1800,521,5,80
1801,522,6,180
1802,522,3,70
1803,522,5,40
1804,522,2,100
1805,523,2,50
1806,523,3,30
1807,523,5,90
1808,523,4,120
1809,524,1,120
1810,524,2,90
1811,524,6,90
1812,524,5,80
1813,524,3,110
1814,525,3,20
1815,525,2,100
1816,525,1,40
1817,525,6,100
1818,525,4,70
1819,525,5,90
1820,526,2,120
1821,526,6,160
1822,527,5,40
1823,527,1,50
1824,527,6,130
1825,527,2,90
1826,528,1,30
1827,528,2,40
1828,528,3,60
1829,528,6,220
1830,529,2,60
1831,530,6,70
1832,530,1,100
1833,530,4,120
1834,531,5,90
1835,531,4,50
1836,531,1,90
1837,531,3,40
1838,532,1,40
1839,532,6,110
1840,532,3,40
1841,533,2,70
1842,533,1,70
1843,533,4,40
1844,534,2,90
1845,534,4,100
1846,534,5,40
1847,535,1,100
1848,535,2,110
1849,535,5,90
1850,535,6,190
1851,535,4,100
1852,536,4,100
1853,536,6,70
1854,536,5,70
1855,537,3,40
1856,537,6,200
1857,537,5,90
1858,538,6,190
1859,538,3,80
1860,539,5,100
1861,539,1,110
1862,539,2,30
1863,539,3,90
1864,539,4,30
1865,540,4,50
1866,540,3,20
1867,540,6,70
1868,540,1,50
1869,541,4,120
1870,541,6,160
1871,542,5,20
1872,542,1,60
1873,542,4,30
1874,543,3,100
1875,543,4,90
1876,544,2,60
1877,544,4,90
1878,544,6,70
1879,545,4,30
1880,545,1,100
1881,545,5,100
1882,545,6,160
1883,546,3,90
1884,546,2,30
1885,546,5,40
1886,547,6,210
1887,548,4,40
1888,548,6,190
1889,548,3,110
1890,548,5,20
1891,548,1,60
1892,548,2,70
1893,549,5,80
1894,549,2,50
1895,549,4,110
1896,549,6,180
1897,550,1,110
1898,550,4,40
1899,550,5,30
1900,550,2,100
1901,550,6,90
1902,551,5,90
1903,551,6,210
1904,551,1,120
1905,551,4,60
1906,552,5,80
1907,552,3,80
1908,552,6,100
1909,553,3,40
1910,553,2,120
1911,553,5,60
1912,553,1,40
1913,554,4,120
1914,554,3,100
1915,554,1,60
1916,554,6,70
1917,554,2,110
1918,555,4,80
1919,555,1,80
1920,556,1,40
1921,556,5,50
1922,556,6,170
1923,556,4,80
1924,557,4,70
1925,558,2,90
1926,558,6,130
1927,558,5,100
1928,559,5,90
1929,559,2,40
1930,559,3,40
1931,559,6,90
1932,560,6,200
1933,560,1,70
1934,560,2,80
1935,561,1,80
1936,561,3,120
1937,561,5,60
1938,561,2,40
1939,562,2,60
1940,562,3,50
1941,562,5,60
1942,562,6,130
1943,563,4,50
1944,563,1,70
1945,563,2,50
1946,563,5,80
1947,563,3,90
1948,564,5,90
1949,564,6,120
1950,564,3,90
1951,564,1,100
1952,564,2,60
1953,565,5,80
1954,565,4,40
1955,565,2,50
1956,565,3,90
1957,566,1,50
1958,566,2,90
1959,566,4,90
1960,566,5,80
1961,567,2,90
1962,567,5,80
1963,567,6,200
1964,567,1,90
1965,568,4,80
1966,568,6,150
1967,568,5,50
1968,568,1,50
1969,568,3,70
1970,569,4,60
1971,569,2,40
1972,570,1,100
1973,570,6,100
1974,570,2,60
1975,570,3,120
1976,571,2,90
1977,571,6,130
1978,571,3,80
1979,571,1,110
1980,572,4,30
1981,572,3,40
1982,572,2,90
1983,572,6,150
1984,572,5,50
1985,573,1,50
1986,573,3,60
1987,573,6,90
1988,573,2,90
1989,574,4,70
1990,574,5,40
1991,574,3,90
1992,575,6,190
1993,575,3,80
1994,575,1,70
1995,575,5,60
1996,576,6,170
1997,576,5,100
1998,576,3,30
1999,576,2,100
2000,577,4,70
2001,577,5,40
2002,577,6,210
2003,577,1,70
2004,578,3,120
2005,578,1,110
2006,578,2,90
2007,578,4,50
2008,578,6,200
2009,579,6,190
2010,579,2,70
2011,579,4,80
2012,580,5,90
2013,580,2,60
2014,580,4,70
2015,581,2,30
2016,581,6,110
2017,581,1,80
2018,581,4,100
2019,582,3,40
2020,583,3,60
2021,583,1,70
2022,583,2,40
2023,583,5,40
2024,583,6,170
2025,584,4,80
2026,584,1,70
2027,584,3,50
2028,584,2,120
2029,585,3,20
2030,585,1,40
2031,585,4,80
2032,586,1,40
2033,586,4,90
2034,587,1,100
2035,587,3,80
2036,587,4,110
2037,588,6,180
2038,588,1,90
2039,588,5,40
2040,588,4,60
2041,589,6,160
2042,589,1,40
2043,590,3,120
2044,590,4,80
2045,590,1,40
2046,591,5,60
2047,591,1,110
2048,591,3,50
2049,591,2,40
2050,591,4,40
2051,592,3,100
2052,592,4,90
2053,593,3,30
2054,593,5,80
2055,593,4,70
2056,593,1,50
2057,594,2,100
2058,594,3,110
2059,594,4,70
2060,595,1,40
2061,595,4,90
2062,596,4,120
2063,596,5,20
2064,596,3,110
2065,596,1,50
2066,596,2,70
2067,597,3,110
2068,597,2,60
2069,597,6,200
2070,597,4,70
2071,598,1,30
2072,598,2,50
2073,598,4,110
2074,599,1,30
2075,599,2,70
2076,599,5,90
2077,600,3,120
2078,600,2,70
2079,600,4,60
2080,600,1,60
2081,601,2,110
2082,601,6,130
2083,601,4,90
2084,601,1,50
2085,602,6,180
2086,602,3,110
2087,602,5,70
2088,602,2,50
2089,602,4,30
2090,602,1,70
2091,603,6,190
2092,603,4,90
2093,603,2,50
2094,604,6,140
2095,604,1,70
2096,604,2,110
2097,605,1,30
2098,605,5,100
2099,605,2,70
2100,606,5,40
2101,606,3,50
2102,606,6,110
2103,606,4,60
2104,607,2,80
2105,607,6,80
2106,607,3,110
2107,608,1,90
2108,608,2,110
2109,608,6,160
2110,608,3,40
2111,609,3,50
2112,609,2,70
2113,610,5,20
2114,610,3,70
2115,610,4,30
2116,610,6,70
2117,610,1,80
2118,611,2,110
2119,611,3,110
2120,611,4,60
2121,611,5,100
2122,611,6,190
2123,612,1,30
2124,612,4,30
2125,612,5,40
2126,613,1,110
2127,613,6,200
2128,613,5,70
2129,613,3,40
2130,614,6,150
2131,614,1,80
2132,614,3,90
2133,615,2,70
2134,615,6,140
2135,615,5,80
2136,615,4,40
2137,615,1,110
2138,616,5,40
2139,616,6,80
2140,616,3,80
2141,617,2,50
2142,617,3,110
2143,618,3,30
2144,618,1,100
2145,618,2,50
2146,618,5,30
2147,618,6,190
2148,619,2,50
2149,619,6,150
2150,620,2,70
2151,620,4,60
2152,620,1,80
2153,620,6,210
2154,621,6,220
2155,621,5,20
2156,621,2,70
2157,622,4,50
2158,622,1,100
2159,622,6,60
2160,622,2,50
2161,622,5,90
2162,623,2,30
2163,623,1,70
2164,623,5,50
2165,624,5,70
2166,624,3,90
2167,624,6,110
2168,624,4,70
2169,625,2,100
2170,625,3,30
2171,625,4,90
2172,625,1,100
2173,625,5,50
2174,626,5,40
2175,626,1,80
2176,626,2,110
2177,626,3,20
2178,627,6,120
2179,627,1,120
2180,628,3,100
2181,628,6,210
2182,629,5,20
2183,629,1,30
2184,629,6,120
2185,630,4,110
2186,630,5,30
2187,630,3,60
2188,630,6,210
2189,630,2,100
2190,631,2,50
2191,631,6,210
2192,631,4,90
2193,632,3,120
2194,632,5,60
2195,632,2,80
2196,633,1,30
2197,633,3,90
2198,633,2,110
2199,634,4,40
2200,634,2,120
2201,634,3,100
2202,634,5,20
2203,635,2,50
2204,635,3,60
2205,635,5,90
2206,636,6,200
2207,636,3,90
2208,636,2,100
2209,636,5,40
2210,636,1,60
2211,637,6,70
2212,637,3,120
2213,637,4,70
2214,637,5,90
2215,638,5,30
2216,638,1,70
2217,638,3,110
2218,638,6,210
2219,638,2,50
2220,639,2,30
2221,639,3,70
2222,640,3,80
2223,640,5,80
2224,641,1,30
2225,641,5,40
2226,641,3,60
2227,641,4,60
2228,642,4,60
2229,642,3,90
2230,642,6,60
2231,642,2,100
2232,643,3,120
2233,643,2,100
2234,643,5,30
2235,644,3,90
2236,645,2,120
2237,645,5,90
2238,646,2,60
2239,646,6,180
2240,646,1,30
2241,647,3,40
2242,647,5,40
2243,647,2,30
2244,647,4,120
2245,648,6,180
2246,648,2,70
2247,648,1,80
2248,648,3,60
2249,648,4,90
2250,648,5,20
2251,649,2,50
2252,649,5,60
2253,650,2,60
2254,650,5,70
2255,650,6,130
2256,650,3,110
2257,651,2,60
2258,651,3,120
2259,652,3,20
2260,652,1,40
2261,652,6,160
2262,652,4,40
2263,653,1,40
2264,653,3,100
2265,653,2,100
2266,654,3,120
2267,654,1,30
2268,654,4,100
2269,655,6,110
2270,655,4,100
2271,655,2,80
2272,655,3,110
2273,656,6,170
2274,656,3,90
2275,656,4,60
2276,656,5,40
2277,657,6,100
2278,657,5,90
2279,657,2,110
2280,658,4,50
2281,658,2,50
2282,658,6,150
2283,659,1,120
2284,659,5,40
2285,660,5,50
2286,661,2,30
2287,661,6,120
2288,661,3,120
2289,662,5,50
2290,663,3,120
2291,663,5,80
2292,664,3,120
2293,664,6,100
2294,664,5,40
2295,664,4,70
2296,665,5,100
2297,665,6,100
2298,665,2,30
2299,665,1,100
2300,666,1,40
2301,666,3,20
2302,666,6,170
2303,666,5,70
2304,667,5,20
2305,667,6,210
2306,667,2,120
2307,667,1,40
2308,668,5,70
2309,668,3,90
2310,668,2,110
2311,668,4,60
2312,669,5,70
2313,669,3,90
2314,669,4,110
2315,669,1,70
2316,670,3,40
2317,670,5,60
2318,670,2,110
2319,670,1,30
2320,670,6,180
2321,671,3,30
2322,671,5,30
2323,671,2,90
2324,672,4,110
2325,672,5,60
2326,672,6,150
2327,672,1,60
2328,672,2,80
2329,672,3,80
2330,673,2,80
2331,673,6,120
2332,673,3,100
2333,673,4,100
2334,674,1,40
2335,674,3,90
2336,674,4,40
2337,675,3,20
2338,675,1,50
2339,675,2,60
2340,675,4,30
2341,676,2,30
2342,676,4,50
2343,676,1,30
2344,676,5,40
2345,677,6,150
2346,677,4,70
2347,677,5,80
2348,677,3,120
2349,678,1,100
2350,678,2,110
2351,679,6,110
2352,679,5,70
2353,679,3,90
2354,679,2,30
2355,680,2,80
2356,680,6,200
2357,680,1,30
2358,681,6,80
2359,681,4,80
2360,681,2,100
2361,681,5,20
2362,682,3,60
2363,682,1,60
2364,682,4,30
2365,683,1,40
2366,683,4,50
2367,684,2,30
2368,684,5,30
2369,684,3,40
2370,685,2,90
2371,685,6,130
2372,685,4,100
2373,685,3,100
2374,685,1,70
2375,686,2,120
2376,686,3,80
2377,687,1,70
2378,687,3,60
2379,687,2,60
2380,688,2,30
2381,688,6,190
2382,688,3,70
2383,688,4,120
2384,688,1,70
2385,689,6,170
2386,689,1,40
2387,689,5,100
2388,689,3,40
2389,690,3,50
2390,690,6,190
2391,691,2,110
2392,691,1,30
2393,691,4,120
2394,691,5,90
2395,692,2,60
2396,692,4,30
2397,692,3,80
2398,693,1,40
2399,693,5,100
2400,693,2,110
2401,693,3,60
2402,694,3,50
2403,694,5,90
2404,694,6,130
2405,694,1,90
2406,695,2,70
2407,695,6,130
2408,695,4,50
2409,696,6,220
2410,696,2,80
2411,697,1,40
2412,697,3,60
2413,697,5,60
2414,698,6,120
2415,698,3,120
2416,698,2,70
2417,699,2,80
2418,699,3,50
2419,699,6,210
2420,700,6,150
2421,700,5,40
2422,700,4,30
2423,700,1,50
2424,700,2,100
2425,701,1,80
2426,701,5,60
2427,701,4,120
2428,701,3,40
2429,701,6,110
2430,702,2,110
2431,702,1,110
2432,702,4,50
2433,702,3,20
2434,703,6,220
2435,703,5,30
2436,703,4,50
2437,703,3,30
2438,704,1,110
2439,704,2,100
2440,704,6,80
2441,705,6,140
2442,705,1,80
2443,705,5,50
2444,706,5,20
2445,706,6,130
2446,706,4,60
2447,707,1,50
2448,707,3,120
2449,707,4,40
2450,708,1,40
2451,708,4,100
2452,708,3,70
2453,709,5,60
2454,709,4,50
2455,709,2,80
2456,709,3,50
2457,710,1,120
2458,710,4,30
2459,710,3,40
2460,711,4,100
2461,711,3,20
2462,711,5,70
2463,711,1,120
2464,712,2,70
2465,712,6,70
2466,712,5,50
2467,712,4,60
2468,713,1,40
2469,713,6,170
2470,713,4,80
2471,713,3,120
2472,713,2,70
2473,714,6,150
2474,714,5,70
2475,714,2,60
2476,714,4,30
2477,714,3,40
2478,715,3,110
2479,715,6,120
2480,715,2,30
2481,716,5,60
2482,716,4,50
2483,716,6,110
2484,717,2,70
2485,717,5,50
2486,717,1,80
2487,717,4,110
2488,717,3,50
2489,717,6,220
2490,718,2,60
2491,718,4,90
2492,718,3,80
2493,718,6,100
2494,718,1,90
2495,719,5,30
2496,719,3,110
2497,719,2,50
2498,719,4,50
2499,720,5,90
2500,720,6,120
2501,720,1,30
2502,720,4,100
2503,720,2,60
2504,721,6,120
2505,721,1,50
2506,721,3,110
2507,722,2,110
2508,722,4,90
2509,722,5,50
2510,723,3,90
2511,723,1,60
2512,724,1,120
2513,724,6,70
2514,724,2,30
2515,724,5,20
2516,724,4,120
2517,725,5,40
2518,725,3,50
2519,725,1,60
2520,725,4,30
2521,725,2,30
2522,726,4,110
2523,726,5,40
2524,726,2,60
2525,726,3,80
2526,726,1,90
2527,727,4,70
2528,727,1,80
2529,727,2,110
2530,728,1,30
2531,728,5,90
2532,728,4,90
2533,729,4,110
2534,729,1,30
2535,729,6,200
2536,729,5,30
2537,729,3,90
2538,730,3,100
2539,730,5,20
2540,730,1,110
2541,730,6,80
2542,730,4,40
2543,731,4,70
2544,731,5,80
2545,731,3,80
2546,731,1,110
2547,732,6,180
2548,732,2,70
2549,732,1,100
2550,732,5,40
2551,732,4,110
2552,733,2,90
2553,733,4,100
2554,734,3,90
2555,734,4,40
2556,734,6,120
2557,734,2,80
2558,735,4,70
2559,735,6,120
2560,735,3,40
2561,735,2,60
2562,735,1,70
2563,736,3,30
2564,736,6,180
2565,736,1,60
2566,736,5,20
2567,737,5,100
2568,737,6,90
2569,738,3,40
2570,738,1,30
2571,738,4,50
2572,738,5,50
2573,739,5,40
2574,739,2,30
2575,740,6,130
2576,740,3,120
2577,740,1,100
2578,740,5,70
2579,741,4,120
2580,741,1,70
2581,742,5,30
2582,742,2,70
2583,742,3,70
2584,742,6,150
2585,743,4,40
2586,743,1,110
2587,743,2,50
2588,744,4,120
2589,744,5,60
2590,745,5,30
2591,746,4,110
2592,746,6,120
2593,747,2,70
2594,747,6,170
2595,748,1,50
2596,748,3,80
2597,748,6,220
2598,749,6,120
2599,749,1,100
2600,750,3,50
2601,750,2,100
2602,750,1,100
2603,751,4,80
2604,751,6,220
2605,751,5,50
2606,751,2,40
2607,752,2,90
2608,752,3,100
2609,752,5,60
2610,753,3,110
2611,753,1,100
2612,753,4,70
2613,754,4,40
2614,754,6,150
2615,755,5,50
2616,755,4,80
2617,755,2,100
2618,755,1,90
2619,755,3,70
2620,756,6,210
2621,756,5,40
2622,756,2,60
2623,756,1,30
2624,757,2,50
2625,757,3,20
2626,757,4,30
2627,758,6,200
2628,758,2,90
2629,758,1,40
2630,758,3,70
2631,759,2,80
2632,759,1,70
2633,760,6,60
2634,760,2,80
2635,760,5,20
2636,760,4,110
2637,761,6,190
2638,761,1,80
2639,761,4,120
2640,761,2,90
2641,762,5,80
2642,763,1,60
2643,764,2,70
2644,764,6,90
2645,764,4,50
2646,765,4,30
2647,765,5,100
2648,765,6,130
2649,766,4,110
2650,766,2,70
2651,766,1,120
2652,767,1,80
2653,767,2,120
2654,768,6,190
2655,768,4,50
2656,768,2,50
2657,769,5,90
2658,769,3,110
2659,770,3,110
2660,770,1,70
2661,770,4,90
2662,770,2,60
2663,771,2,80
2664,771,4,110
2665,772,2,40
2666,772,6,90
2667,772,4,90
2668,773,2,80
2669,773,3,60
2670,773,1,90
2671,773,5,30
2672,773,6,70
2673,774,6,120
2674,774,3,120
2675,774,1,80
2676,774,4,40
2677,775,6,120
2678,775,2,110
2679,775,3,120
2680,775,1,60
2681,776,4,50
2682,776,2,120
2683,776,1,70
2684,776,6,60
2685,776,5,40
2686,777,6,140
2687,777,5,100
2688,777,4,70
2689,777,1,90
2690,778,5,80
2691,778,6,80
2692,778,1,100
2693,779,6,90
2694,779,3,30
2695,779,1,90
2696,779,5,80
2697,780,1,80
2698,780,5,70
2699,781,5,100
2700,781,2,110
2701,781,4,90
2702,782,6,80
2703,782,5,80
2704,782,3,60
2705,782,4,80
2706,782,1,30
2707,782,2,50
2708,783,3,60
2709,783,4,120
2710,784,1,30
2711,784,6,180
2712,784,4,100
2713,784,3,110
2714,785,1,120
2715,785,6,200
2716,785,5,40
2717,785,2,50
2718,785,4,120
2719,785,3,20
2720,786,6,190
2721,786,5,20
2722,787,4,30
2723,787,2,120
2724,787,5,30
2725,787,3,50
2726,787,1,60
2727,788,4,50
2728,788,1,100
2729,788,3,30
2730,788,2,90
2731,789,6,100
2732,789,5,90
2733,789,2,100
2734,789,4,40
2735,789,1,50
2736,790,3,70
2737,790,2,30
2738,790,6,200
2739,791,5,50
2740,791,4,70
2741,791,1,90
2742,792,5,30
2743,792,4,80
2744,793,3,80
2745,793,4,90
2746,794,1,30
2747,794,6,190
2748,795,3,30
2749,795,4,40
2750,795,2,30
2751,795,1,120
2752,796,1,50
2753,796,6,60
2754,796,4,30
2755,796,3,70
2756,796,5,80
2757,797,2,60
2758,797,5,40
2759,797,6,130
2760,798,2,30
2761,798,1,70
2762,798,5,100
2763,798,3,70
2764,798,6,80
2765,799,1,120
2766,799,3,60
2767,799,6,160
2768,799,5,30
2769,800,5,50
2770,800,6,90
2771,800,2,50
2772,801,4,30
2773,801,6,180
2774,801,5,70
2775,801,3,120
2776,801,2,40
2777,802,2,80
2778,802,6,220
2779,803,6,170
2780,803,4,90
2781,803,3,70
2782,804,5,50
2783,804,2,90
2784,805,3,60
2785,805,2,110
2786,805,1,110
2787,805,6,120
2788,806,2,120
2789,806,3,60
2790,806,4,30
2791,807,2,30
2792,807,1,90
2793,807,3,50
2794,807,6,180
2795,808,6,100
2796,808,2,110
2797,808,4,60
2798,808,5,80
2799,808,3,110
2800,809,5,90
2801,809,3,50
2802,809,2,70
2803,809,6,130
2804,810,5,100
2805,810,1,110
2806,810,4,120
2807,810,3,40
2808,810,6,210
2809,811,4,100
2810,811,1,70
2811,811,2,60
2812,812,1,100
2813,812,4,120
2814,812,6,120
2815,813,5,50
2816,813,3,70
2817,814,6,150
2818,814,1,60
2819,814,3,120
2820,815,3,110
2821,815,6,180
2822,815,1,110
2823,815,4,80
2824,815,5,30
2825,816,4,80
2826,816,6,100
2827,816,5,80
2828,816,1,30
2829,816,3,50
2830,817,4,70
2831,817,1,80
2832,817,5,70
2833,818,5,70
2834,818,1,40
2835,818,2,30
2836,818,3,20
2837,818,4,110
2838,818,6,150
2839,819,4,60
2840,819,5,80
2841,819,6,170
2842,820,3,50
2843,820,4,40
2844,820,2,40
2845,821,5,90
2846,821,1,120
2847,821,4,40
2848,821,2,80
2849,822,1,60
2850,822,4,40
2851,823,5,30
2852,823,6,80
2853,824,1,50
2854,824,4,120
2855,824,6,150
2856,824,2,90
2857,825,4,110
2858,825,3,20
2859,825,5,100
2860,825,1,50
2861,825,2,70
2862,826,6,140
2863,826,4,80
2864,826,1,110
2865,826,5,20
2866,827,6,180
2867,827,4,120
2868,827,5,90
2869,828,6,120
2870,828,2,80
2871,828,1,120
2872,828,4,70
2873,829,5,70
2874,830,2,80
2875,830,6,200
2876,830,1,70
2877,830,4,90
2878,831,4,100
2879,831,6,70
2880,831,2,50
2881,832,1,90
2882,832,5,80
2883,833,5,70
2884,833,6,90
2885,833,4,30
2886,833,1,70
2887,834,6,100
2888,834,3,120
2889,834,2,40
2890,834,4,50
2891,834,1,70
2892,835,6,120
2893,835,4,110
2894,835,3,20
2895,835,1,70
2896,836,1,40
2897,836,6,150
2898,837,6,160
2899,837,1,40
2900,837,2,110
2901,837,4,40
2902,837,3,20
2903,838,1,60
2904,838,6,150
2905,838,2,80
2906,838,4,30
2907,839,1,90
2908,839,3,90
2909,839,2,120
2910,839,5,50
2911,839,6,130
2912,840,4,80
2913,840,5,60
2914,840,6,60
2915,841,2,40
2916,841,6,80
2917,841,4,80
2918,842,4,40
2919,842,5,30
2920,842,2,100
2921,842,1,100
2922,842,6,220
2923,843,2,120
2924,843,6,120
2925,843,4,120
2926,843,3,20
2927,843,1,110
2928,844,2,110
2929,844,5,60
2930,845,4,40
2931,845,1,40
2932,845,2,40
2933,845,5,50
2934,846,2,80
2935,847,1,100
2936,847,5,60
2937,847,2,40
2938,847,4,70
2939,847,6,80
2940,848,5,100
2941,848,2,60
2942,848,1,70
2943,849,5,90
2944,849,6,180
2945,849,3,90
2946,849,1,40
2947,850,6,120
2948,850,3,60
2949,850,4,70
2950,850,1,30
2951,850,5,20
2952,851,5,40
2953,851,6,120
2954,851,1,100
2955,851,2,30
2956,851,4,60
2957,852,3,40
2958,852,1,100
2959,852,4,50
2960,852,6,130
2961,853,4,80
2962,853,1,50
2963,853,3,50
2964,853,5,60
2965,853,6,110
2966,854,6,120
2967,854,1,90
2968,854,4,100
2969,855,6,200
2970,855,5,60
2971,855,1,60
2972,855,2,40
2973,855,4,110
2974,856,5,100
2975,856,2,90
2976,856,3,90
2977,856,4,120
2978,856,6,150
2979,857,4,60
2980,857,2,90
2981,857,5,40
2982,857,1,50
2983,858,5,60
2984,859,6,100
2985,859,5,30
2986,860,6,140
2987,860,3,60
2988,860,5,70
2989,861,6,60
2990,861,3,70
2991,861,5,100
2992,861,1,40
2993,862,4,80
2994,862,1,120
2995,862,5,40
2996,862,6,80
2997,863,2,110
2998,863,5,90
2999,863,3,20
3000,863,4,100
3001,864,6,170
3002,864,2,50
3003,864,4,70
3004,865,5,60
3005,865,2,100
3006,866,3,90
3007,866,5,40
3008,866,2,90
3009,866,1,40
3010,867,2,60
3011,867,1,60
3012,867,4,40
3013,868,2,80
3014,868,5,60
3015,869,3,20
3016,869,5,60
3017,869,6,210
3018,869,4,120
3019,869,1,60
3020,869,2,100
3021,870,2,70
3022,870,6,190
3023,870,4,30
3024,871,6,90
3025,871,2,90
3026,872,2,50
3027,872,4,50
3028,872,3,80
3029,872,1,120
3030,872,5,80
3031,873,1,80
3032,873,3,110
3033,873,2,30
3034,873,6,170
3035,874,6,200
3036,874,1,110
3037,874,2,110
3038,874,4,30
3039,875,1,70
3040,875,4,100
3041,875,3,20
3042,875,2,50
3043,875,5,70
3044,876,3,30
3045,876,5,90
3046,876,1,80
3047,877,6,110
3048,877,1,70
3049,877,5,60
3050,877,2,100
3051,877,3,30
3052,878,5,50
3053,878,2,100
3054,878,3,60
3055,879,3,60
3056,879,1,90
3057,879,2,70
3058,879,4,90
3059,879,5,40
3060,880,3,20
3061,880,4,50
3062,880,1,110
3063,881,1,120
3064,881,2,80
3065,881,3,50
3066,881,4,110
3067,882,5,70
3068,882,6,110
3069,882,4,70
3070,882,2,30
3071,882,1,110
3072,883,4,70
3073,883,2,100
3074,883,1,30
3075,884,6,170
3076,884,2,110
3077,885,3,110
3078,885,5,100
3079,885,2,110
3080,886,1,60
3081,886,5,70
3082,886,4,70
3083,887,5,30
3084,887,1,100
3085,887,2,60
3086,888,1,100
3087,888,4,60
3088,888,3,120
3089,888,6,90
3090,889,3,60
3091,889,5,80
3092,889,2,70
3093,889,6,190
3094,890,6,150
3095,890,5,100
3096,890,4,70
3097,890,1,80
3098,891,1,60
3099,891,6,150
3100,892,4,70
3101,892,2,40
3102,893,6,200
3103,894,4,50
3104,894,2,100
3105,895,2,30
3106,895,1,120
3107,896,6,200
3108,896,2,50
3109,896,5,100
3110,896,3,90
3111,896,4,30
3112,897,6,160
3113,897,1,40
3114,897,4,30
3115,898,2,80
3116,899,5,60
3117,899,2,110
3118,899,3,30
3119,899,1,70
3120,899,6,210
3121,900,5,100
3122,900,3,50
3123,900,4,120
3124,901,2,60
3125,901,5,40
3126,901,1,70
3127,901,6,70
3128,902,3,60
3129,902,2,70
3130,903,1,40
3131,903,4,70
3132,903,5,30
3133,903,6,160
3134,903,2,110
3135,904,4,70
3136,904,5,80
3137,904,6,120
3138,904,1,80
3139,905,3,30
3140,905,2,110
3141,905,5,100
3142,905,4,30
3143,906,2,120
3144,906,6,190
3145,907,3,100
3146,907,4,60
3147,907,2,90
3148,907,1,120
3149,908,3,110
3150,908,4,60
3151,908,2,80
3152,908,6,120
3153,908,1,60
3154,909,6,200
3155,909,3,20
3156,910,5,20
3157,910,3,50
3158,910,2,110
3159,911,6,110
3160,911,2,70
3161,911,1,110
3162,911,5,20
3163,912,6,160
3164,912,5,40
3165,912,4,100
3166,912,3,40
3167,913,3,30
3168,914,5,40
3169,914,1,120
3170,914,4,30
3171,914,3,70
3172,915,5,30
3173,915,3,100
3174,915,2,50
3175,916,4,60
3176,916,5,60
3177,916,3,80
3178,916,6,170
3179,917,2,80
3180,917,6,80
3181,917,1,50
3182,917,3,90
3183,918,2,110
3184,918,6,60
3185,918,3,40
3186,918,4,80
3187,919,1,30
3188,919,6,60
3189,919,3,90
3190,920,5,20
3191,920,2,90
3192,920,1,120
3193,920,4,70
3194,920,6,70
3195,921,6,110
3196,921,5,20
3197,922,1,80
3198,922,4,100
3199,922,2,70
3200,923,2,30
3201,923,5,40
3202,923,4,40
3203,923,6,160
3204,924,4,120
3205,924,3,120
3206,924,6,120
3207,925,1,50
3208,925,3,80
3209,925,4,120
3210,926,2,100
3211,926,1,120
3212,926,6,120
3213,927,2,100
3214,927,4,120
3215,927,1,60
3216,928,2,70
3217,928,6,160
3218,928,1,120
3219,929,3,50
3220,929,1,50
3221,929,4,90
